id_voto;dpi_ciudadano;mesa_id;fecha_hora
15728;1397940000000;182;2023-06-25 08:09
15729;2585590000000;831;2023-06-25 06:36
15730;8792110000000;671;2023-06-25 13:34
15731;3785540000000;28;2023-06-25 13:42
15732;8459800000000;149;2023-06-25 16:35
15733;9413840000000;43;2023-06-25 09:50
15734;5711420000000;79;2023-06-25 19:34
15735;4276880000000;361;2023-06-25 17:35
15736;6120900000000;715;2023-06-25 15:23
15737;9641990000000;593;2023-06-25 09:58
15738;9453360000000;925;2023-06-25 14:12
15739;4323450000000;571;2023-06-25 18:59
15740;2081340000000;543;2023-06-25 17:47
15741;1280150000000;870;2023-06-25 18:21
15742;1336010000000;66;2023-06-25 07:37
15743;2690300000000;755;2023-06-25 16:36
15744;9503640000000;643;2023-06-25 16:20
15745;1923170000000;247;2023-06-25 16:44
15746;9942280000000;811;2023-06-25 11:03
15747;2660290000000;699;2023-06-25 09:03
15748;3744090000000;182;2023-06-25 18:52
15749;7000760000000;865;2023-06-25 12:37
15750;9268640000000;999;2023-06-25 15:45
15751;7955200000000;659;2023-06-25 16:20
15752;6220480000000;565;2023-06-25 18:42
15753;4159320000000;570;2023-06-25 19:34
15754;9238700000000;839;2023-06-25 11:44
15755;7692540000000;882;2023-06-25 19:53
15756;3087020000000;576;2023-06-25 08:21
15757;7655410000000;87;2023-06-25 07:28
15758;8774240000000;421;2023-06-25 10:47
15759;9050860000000;586;2023-06-25 14:09
15760;6990430000000;360;2023-06-25 08:23
15761;2322730000000;59;2023-06-25 13:23
15762;2318500000000;665;2023-06-25 14:33
15763;1312950000000;93;2023-06-25 09:25
15764;4448450000000;708;2023-06-25 05:37
15765;2586730000000;404;2023-06-25 12:30
15766;3260840000000;72;2023-06-25 08:06
15767;4022680000000;44;2023-06-25 14:44
15768;4711100000000;220;2023-06-25 06:45
15769;9227130000000;509;2023-06-25 10:39
15770;5379630000000;213;2023-06-25 09:08
15771;4547120000000;915;2023-06-25 12:07
15772;1621200000000;950;2023-06-25 13:34
15773;2648330000000;743;2023-06-25 14:26
15774;6880750000000;417;2023-06-25 08:24
15775;3119660000000;726;2023-06-25 11:07
15776;7129560000000;12;2023-06-25 07:52
15777;3925070000000;560;2023-06-25 12:45
15778;7124180000000;392;2023-06-25 17:04
15779;9947650000000;720;2023-06-25 05:10
15780;9835210000000;424;2023-06-25 17:59
15781;3933970000000;808;2023-06-25 14:57
15782;4946430000000;152;2023-06-25 07:25
15783;4970360000000;538;2023-06-25 13:39
15784;5077780000000;563;2023-06-25 14:36
15785;6163880000000;496;2023-06-25 08:13
15786;7252370000000;108;2023-06-25 09:14
15787;8366700000000;938;2023-06-25 11:09
15788;2234420000000;29;2023-06-25 09:59
15789;1537350000000;974;2023-06-25 05:42
15790;3880050000000;708;2023-06-25 15:04
15791;7329830000000;647;2023-06-25 16:08
15792;5783330000000;74;2023-06-25 14:23
15793;4144500000000;996;2023-06-25 13:45
15794;5641650000000;503;2023-06-25 18:43
15795;1774340000000;644;2023-06-25 15:12
15796;1898880000000;275;2023-06-25 11:22
15797;2066030000000;308;2023-06-25 10:19
15798;4105180000000;758;2023-06-25 13:38
15799;9616830000000;89;2023-06-25 09:15
15800;4558290000000;291;2023-06-25 06:43
15801;6683840000000;77;2023-06-25 11:34
15802;2938030000000;39;2023-06-25 18:07
15803;9998950000000;553;2023-06-25 05:12
15804;3835610000000;545;2023-06-25 19:08
15805;8507400000000;343;2023-06-25 14:50
15806;8730990000000;415;2023-06-25 10:24
15807;6918980000000;988;2023-06-25 12:52
15808;5423350000000;17;2023-06-25 09:52
15809;8970360000000;798;2023-06-25 16:27
15810;4946000000000;563;2023-06-25 16:44
15811;9449960000000;587;2023-06-25 19:35
15812;1456920000000;703;2023-06-25 08:46
15813;7273820000000;160;2023-06-25 14:00
15814;3485610000000;553;2023-06-25 11:54
15815;6532550000000;993;2023-06-25 14:18
15816;9020320000000;728;2023-06-25 17:00
15817;2951990000000;66;2023-06-25 13:56
15818;1502350000000;499;2023-06-25 10:50
15819;5259220000000;461;2023-06-25 15:58
15820;6202210000000;10;2023-06-25 15:47
15821;6305410000000;756;2023-06-25 16:10
15822;4544440000000;176;2023-06-25 11:52
15823;5462250000000;963;2023-06-25 13:37
15824;6542250000000;897;2023-06-25 16:52
15825;9629750000000;841;2023-06-25 13:07
15826;8901050000000;856;2023-06-25 07:49
15827;2732710000000;288;2023-06-25 10:36
15828;6808510000000;133;2023-06-25 14:37
15829;8052680000000;486;2023-06-25 17:42
15830;6684050000000;621;2023-06-25 16:17
15831;4038750000000;821;2023-06-25 18:47
15832;1626640000000;324;2023-06-25 12:31
15833;8932080000000;957;2023-06-25 10:40
15834;6636020000000;516;2023-06-25 07:59
15835;7433240000000;129;2023-06-25 13:23
15836;6290140000000;1000;2023-06-25 12:11
15837;2485650000000;176;2023-06-25 15:21
15838;9902230000000;113;2023-06-25 18:28
15839;6309050000000;300;2023-06-25 17:47
15840;2821630000000;385;2023-06-25 07:00
15841;6173950000000;776;2023-06-25 10:14
15842;3511620000000;942;2023-06-25 18:31
15843;5332390000000;37;2023-06-25 06:29
15844;7898470000000;8;2023-06-25 09:47
15845;2310940000000;661;2023-06-25 10:52
15846;2795530000000;948;2023-06-25 17:43
15847;2954590000000;942;2023-06-25 11:14
15848;2116610000000;959;2023-06-25 10:12
15849;9281960000000;240;2023-06-25 05:26
15850;5358180000000;612;2023-06-25 16:39
15851;2818120000000;545;2023-06-25 19:58
15852;4527840000000;904;2023-06-25 08:41
15853;5948030000000;254;2023-06-25 11:06
15854;9444910000000;433;2023-06-25 18:13
15855;9268140000000;47;2023-06-25 16:17
15856;6489970000000;196;2023-06-25 09:33
15857;7934600000000;296;2023-06-25 17:11
15858;6843370000000;2;2023-06-25 05:22
15859;4022150000000;476;2023-06-25 13:16
15860;5074350000000;757;2023-06-25 15:31
15861;3175800000000;978;2023-06-25 19:14
15862;2513560000000;930;2023-06-25 16:46
15863;3707010000000;133;2023-06-25 19:24
15864;2334180000000;703;2023-06-25 14:32
15865;8381300000000;346;2023-06-25 10:53
15866;9451650000000;146;2023-06-25 08:47
15867;3312780000000;98;2023-06-25 15:23
15868;7935400000000;934;2023-06-25 13:11
15869;8919310000000;299;2023-06-25 07:03
15870;6969100000000;636;2023-06-25 18:29
15871;6634590000000;458;2023-06-25 12:12
15872;7247280000000;421;2023-06-25 07:14
15873;4615460000000;554;2023-06-25 11:38
15874;6939980000000;537;2023-06-25 16:33
15875;4148710000000;908;2023-06-25 07:01
15876;5331290000000;917;2023-06-25 07:28
15877;1352410000000;368;2023-06-25 17:45
15878;7040630000000;646;2023-06-25 05:30
15879;2184760000000;883;2023-06-25 07:12
15880;6320380000000;280;2023-06-25 08:05
15881;8667790000000;266;2023-06-25 11:05
15882;6232820000000;354;2023-06-25 15:11
15883;7486880000000;24;2023-06-25 13:54
15884;4829810000000;454;2023-06-25 11:07
15885;3220840000000;806;2023-06-25 10:28
15886;2023270000000;961;2023-06-25 07:42
15887;5309030000000;174;2023-06-25 07:17
15888;7366530000000;201;2023-06-25 10:24
15889;4546040000000;380;2023-06-25 15:01
15890;8471020000000;42;2023-06-25 07:22
15891;6973160000000;821;2023-06-25 15:39
15892;4398010000000;958;2023-06-25 07:34
15893;2082370000000;17;2023-06-25 10:44
15894;9561110000000;666;2023-06-25 17:47
15895;1799480000000;323;2023-06-25 16:50
15896;5648510000000;413;2023-06-25 15:43
15897;6899700000000;65;2023-06-25 18:36
15898;5495450000000;662;2023-06-25 17:02
15899;7045050000000;460;2023-06-25 12:10
15900;7131600000000;304;2023-06-25 16:49
15901;3837360000000;66;2023-06-25 16:56
15902;2421370000000;444;2023-06-25 14:19
15903;3483710000000;389;2023-06-25 12:01
15904;9613400000000;155;2023-06-25 07:39
15905;7904220000000;541;2023-06-25 13:34
15906;4449680000000;375;2023-06-25 14:54
15907;2268030000000;505;2023-06-25 17:36
15908;4460970000000;304;2023-06-25 16:11
15909;8817120000000;360;2023-06-25 11:31
15910;6030660000000;759;2023-06-25 18:45
15911;7614160000000;156;2023-06-25 13:39
15912;4256260000000;770;2023-06-25 15:41
15913;4338290000000;775;2023-06-25 09:35
15914;1538820000000;403;2023-06-25 11:00
15915;3643970000000;313;2023-06-25 19:49
15916;8053310000000;406;2023-06-25 05:46
15917;7359060000000;440;2023-06-25 07:40
15918;5321580000000;999;2023-06-25 18:37
15919;5588800000000;215;2023-06-25 10:01
15920;5098320000000;451;2023-06-25 09:43
15921;5906480000000;716;2023-06-25 07:01
15922;9813360000000;74;2023-06-25 18:45
15923;4024910000000;338;2023-06-25 18:52
15924;3195510000000;199;2023-06-25 07:40
15925;4957240000000;662;2023-06-25 16:09
15926;6661920000000;777;2023-06-25 12:42
15927;2307850000000;489;2023-06-25 18:23
15928;3744580000000;331;2023-06-25 19:46
15929;2492990000000;341;2023-06-25 09:12
15930;7981470000000;518;2023-06-25 10:59
15931;4780140000000;568;2023-06-25 14:57
15932;6984890000000;127;2023-06-25 18:03
15933;9755020000000;748;2023-06-25 19:51
15934;2960060000000;933;2023-06-25 17:55
15935;5474560000000;625;2023-06-25 13:05
15936;5938130000000;248;2023-06-25 12:51
15937;7013530000000;346;2023-06-25 17:34
15938;6374010000000;232;2023-06-25 11:57
15939;1871280000000;133;2023-06-25 13:33
15940;8744180000000;960;2023-06-25 12:41
15941;9346260000000;757;2023-06-25 06:12
15942;1242650000000;736;2023-06-25 10:58
15943;5630560000000;962;2023-06-25 14:41
15944;2862030000000;133;2023-06-25 07:04
15945;1389760000000;71;2023-06-25 12:20
15946;8335080000000;610;2023-06-25 05:26
15947;8524170000000;580;2023-06-25 11:15
15948;5337720000000;86;2023-06-25 09:42
15949;1233430000000;956;2023-06-25 12:00
15950;7559560000000;58;2023-06-25 05:03
15951;5309730000000;863;2023-06-25 13:39
15952;9980640000000;562;2023-06-25 07:31
15953;5521070000000;287;2023-06-25 10:27
15954;2190060000000;919;2023-06-25 09:30
15955;7575500000000;602;2023-06-25 09:54
15956;6408100000000;581;2023-06-25 08:53
15957;6387850000000;53;2023-06-25 16:54
15958;1658850000000;369;2023-06-25 13:47
15959;5612730000000;161;2023-06-25 08:54
15960;3780120000000;288;2023-06-25 08:24
15961;1548600000000;763;2023-06-25 17:54
15962;3484570000000;458;2023-06-25 07:33
15963;7312080000000;688;2023-06-25 15:45
15964;8573250000000;350;2023-06-25 15:08
15965;7646340000000;416;2023-06-25 14:21
15966;6914190000000;899;2023-06-25 19:50
15967;8391840000000;67;2023-06-25 09:00
15968;2539720000000;5;2023-06-25 06:52
15969;9693240000000;305;2023-06-25 12:24
15970;7086040000000;330;2023-06-25 07:55
15971;2254380000000;944;2023-06-25 14:19
15972;3261760000000;686;2023-06-25 13:42
15973;4909860000000;588;2023-06-25 12:05
15974;3485000000000;169;2023-06-25 19:43
15975;4876700000000;884;2023-06-25 11:46
15976;6848420000000;131;2023-06-25 16:06
15977;4622450000000;145;2023-06-25 11:08
15978;9453600000000;734;2023-06-25 17:22
15979;5437570000000;919;2023-06-25 14:54
15980;1914160000000;980;2023-06-25 15:20
15981;6941600000000;586;2023-06-25 06:42
15982;9362600000000;499;2023-06-25 11:15
15983;7817130000000;720;2023-06-25 19:07
15984;7769870000000;262;2023-06-25 16:26
15985;3293590000000;777;2023-06-25 10:52
15986;9844730000000;837;2023-06-25 10:19
15987;1924960000000;95;2023-06-25 10:17
15988;9913570000000;712;2023-06-25 10:47
15989;6234010000000;69;2023-06-25 17:37
15990;6750820000000;420;2023-06-25 17:07
15991;9575170000000;567;2023-06-25 06:45
15992;2600340000000;629;2023-06-25 16:10
15993;1382770000000;638;2023-06-25 05:29
15994;1811390000000;857;2023-06-25 13:36
15995;6695200000000;17;2023-06-25 19:35
15996;5370040000000;146;2023-06-25 10:07
15997;6050990000000;727;2023-06-25 06:36
15998;7312040000000;200;2023-06-25 07:33
15999;5878690000000;763;2023-06-25 16:49
16000;1889820000000;417;2023-06-25 19:57
16001;8353320000000;607;2023-06-25 14:02
16002;6756630000000;901;2023-06-25 13:40
16003;7476020000000;109;2023-06-25 08:11
16004;3124600000000;213;2023-06-25 08:36
16005;8538210000000;483;2023-06-25 09:12
16006;2114130000000;812;2023-06-25 08:32
16007;7600100000000;352;2023-06-25 15:19
16008;6658470000000;240;2023-06-25 06:21
16009;9561650000000;304;2023-06-25 15:58
16010;9239160000000;705;2023-06-25 19:55
16011;7478160000000;928;2023-06-25 17:49
16012;3960450000000;617;2023-06-25 13:36
16013;9828100000000;307;2023-06-25 09:11
16014;1653620000000;378;2023-06-25 19:06
16015;2771210000000;36;2023-06-25 10:01
16016;2192700000000;525;2023-06-25 19:10
16017;5838270000000;336;2023-06-25 17:49
16018;9447480000000;574;2023-06-25 06:17
16019;2140630000000;977;2023-06-25 09:57
16020;5977300000000;804;2023-06-25 09:51
16021;8539940000000;983;2023-06-25 13:20
16022;5924590000000;829;2023-06-25 13:08
16023;6438580000000;23;2023-06-25 08:38
16024;4892660000000;986;2023-06-25 14:41
16025;3668940000000;635;2023-06-25 11:04
16026;6627860000000;741;2023-06-25 14:44
16027;8557180000000;799;2023-06-25 06:24
16028;2779770000000;887;2023-06-25 07:59
16029;4890190000000;499;2023-06-25 15:19
16030;5201410000000;968;2023-06-25 05:21
16031;1357070000000;717;2023-06-25 13:55
16032;2520850000000;22;2023-06-25 18:02
16033;2677880000000;786;2023-06-25 15:49
16034;5897400000000;936;2023-06-25 08:14
16035;2842390000000;758;2023-06-25 11:40
16036;2787960000000;337;2023-06-25 09:05
16037;1730280000000;763;2023-06-25 12:45
16038;5125090000000;92;2023-06-25 06:31
16039;3187040000000;2;2023-06-25 10:59
16040;1523420000000;730;2023-06-25 17:51
16041;4416250000000;355;2023-06-25 13:48
16042;2128540000000;879;2023-06-25 08:22
16043;6032300000000;295;2023-06-25 06:42
16044;9986650000000;435;2023-06-25 05:35
16045;9572300000000;304;2023-06-25 09:47
16046;4381050000000;394;2023-06-25 15:48
16047;9053300000000;15;2023-06-25 13:04
16048;4698300000000;28;2023-06-25 07:52
16049;1497310000000;217;2023-06-25 12:36
16050;1269440000000;350;2023-06-25 13:54
16051;2756630000000;797;2023-06-25 12:57
16052;3020330000000;631;2023-06-25 18:25
16053;2781740000000;311;2023-06-25 19:32
16054;2954530000000;618;2023-06-25 17:29
16055;1581800000000;295;2023-06-25 12:31
16056;1497940000000;935;2023-06-25 12:00
16057;6378600000000;446;2023-06-25 10:45
16058;6526630000000;857;2023-06-25 18:46
16059;1487470000000;100;2023-06-25 05:21
16060;8309210000000;714;2023-06-25 13:10
16061;8173430000000;26;2023-06-25 12:30
16062;8449250000000;237;2023-06-25 07:38
16063;6266020000000;294;2023-06-25 15:57
16064;6494080000000;616;2023-06-25 13:38
16065;5109450000000;465;2023-06-25 13:00
16066;4325930000000;786;2023-06-25 16:46
16067;6286270000000;199;2023-06-25 05:48
16068;5752700000000;191;2023-06-25 12:43
16069;9207550000000;255;2023-06-25 06:43
16070;8389950000000;259;2023-06-25 12:59
16071;6729210000000;465;2023-06-25 19:05
16072;1948230000000;46;2023-06-25 07:04
16073;4744350000000;131;2023-06-25 11:27
16074;9373080000000;258;2023-06-25 11:00
16075;8152050000000;187;2023-06-25 16:28
16076;5443210000000;746;2023-06-25 13:07
16077;3184720000000;595;2023-06-25 12:35
16078;1898180000000;63;2023-06-25 12:32
16079;4177950000000;662;2023-06-25 15:39
16080;9180300000000;523;2023-06-25 06:40
16081;1649830000000;940;2023-06-25 09:35
16082;2840620000000;935;2023-06-25 13:08
16083;4158900000000;655;2023-06-25 05:04
16084;4567720000000;980;2023-06-25 15:02
16085;6840870000000;841;2023-06-25 08:06
16086;1060410000000;422;2023-06-25 18:27
16087;9864430000000;474;2023-06-25 08:09
16088;9771630000000;656;2023-06-25 07:46
16089;9553070000000;708;2023-06-25 13:50
16090;3039110000000;523;2023-06-25 11:00
16091;4866320000000;900;2023-06-25 14:30
16092;7685560000000;754;2023-06-25 17:28
16093;7186670000000;683;2023-06-25 09:39
16094;6885250000000;314;2023-06-25 07:42
16095;6167370000000;13;2023-06-25 17:43
16096;7784050000000;190;2023-06-25 12:35
16097;2456370000000;883;2023-06-25 14:10
16098;2465660000000;2;2023-06-25 16:41
16099;7596940000000;800;2023-06-25 11:07
16100;7559940000000;46;2023-06-25 19:55
16101;6511400000000;95;2023-06-25 07:16
16102;8893850000000;462;2023-06-25 07:56
16103;3355600000000;839;2023-06-25 15:57
16104;8217140000000;899;2023-06-25 17:33
16105;5216100000000;918;2023-06-25 09:23
16106;8173230000000;566;2023-06-25 09:36
16107;2245110000000;494;2023-06-25 12:51
16108;2133950000000;354;2023-06-25 08:13
16109;8090040000000;331;2023-06-25 11:53
16110;4269360000000;789;2023-06-25 18:05
16111;2456410000000;490;2023-06-25 08:51
16112;1371520000000;824;2023-06-25 06:24
16113;5403740000000;433;2023-06-25 07:08
16114;6774380000000;793;2023-06-25 15:12
16115;6973760000000;737;2023-06-25 18:35
16116;5493500000000;946;2023-06-25 17:10
16117;3211450000000;897;2023-06-25 11:02
16118;9608590000000;481;2023-06-25 08:50
16119;6143470000000;786;2023-06-25 12:24
16120;4399180000000;138;2023-06-25 17:51
16121;7043190000000;463;2023-06-25 06:37
16122;2722120000000;546;2023-06-25 05:26
16123;7717610000000;902;2023-06-25 19:08
16124;8024310000000;857;2023-06-25 07:38
16125;4412390000000;181;2023-06-25 05:34
16126;4590390000000;553;2023-06-25 10:47
16127;9961220000000;566;2023-06-25 11:57
16128;1005270000000;90;2023-06-25 11:51
16129;6651840000000;534;2023-06-25 05:38
16130;7005880000000;799;2023-06-25 14:33
16131;7937120000000;577;2023-06-25 07:08
16132;9837150000000;173;2023-06-25 19:32
16133;6855390000000;828;2023-06-25 18:21
16134;4329830000000;101;2023-06-25 16:20
16135;1130390000000;361;2023-06-25 10:42
16136;9861920000000;939;2023-06-25 16:53
16137;2058770000000;932;2023-06-25 16:40
16138;1633820000000;683;2023-06-25 11:39
16139;9209800000000;661;2023-06-25 16:54
16140;2687300000000;791;2023-06-25 15:33
16141;7503760000000;829;2023-06-25 18:41
16142;4317970000000;168;2023-06-25 19:48
16143;1006190000000;763;2023-06-25 14:53
16144;8359920000000;745;2023-06-25 07:59
16145;6199280000000;373;2023-06-25 17:14
16146;2703920000000;221;2023-06-25 08:56
16147;1382970000000;280;2023-06-25 16:50
16148;8037950000000;163;2023-06-25 19:48
16149;8640910000000;123;2023-06-25 16:48
16150;2855010000000;304;2023-06-25 11:05
16151;2913490000000;630;2023-06-25 14:21
16152;6409900000000;443;2023-06-25 12:24
16153;4618650000000;307;2023-06-25 10:02
16154;7442130000000;801;2023-06-25 19:52
16155;2778440000000;45;2023-06-25 17:52
16156;7106330000000;196;2023-06-25 06:19
16157;4977300000000;87;2023-06-25 08:27
16158;6200740000000;205;2023-06-25 11:44
16159;5279710000000;212;2023-06-25 11:01
16160;8802600000000;681;2023-06-25 11:55
16161;1277180000000;561;2023-06-25 19:21
16162;7305670000000;444;2023-06-25 17:40
16163;1574660000000;73;2023-06-25 16:56
16164;7422330000000;614;2023-06-25 05:42
16165;8851100000000;948;2023-06-25 18:14
16166;9443920000000;326;2023-06-25 11:15
16167;5454190000000;55;2023-06-25 05:55
16168;4515700000000;803;2023-06-25 17:53
16169;9212870000000;45;2023-06-25 12:59
16170;7327930000000;246;2023-06-25 07:17
16171;1583680000000;93;2023-06-25 11:51
16172;6375090000000;464;2023-06-25 18:23
16173;6846910000000;857;2023-06-25 17:37
16174;6121700000000;337;2023-06-25 15:40
16175;9558950000000;41;2023-06-25 14:54
16176;5407390000000;932;2023-06-25 08:37
16177;3587160000000;994;2023-06-25 05:39
16178;9173800000000;33;2023-06-25 07:14
16179;9056440000000;860;2023-06-25 06:19
16180;4033440000000;293;2023-06-25 14:04
16181;3680900000000;726;2023-06-25 06:00
16182;3438040000000;57;2023-06-25 12:41
16183;3192560000000;368;2023-06-25 06:29
16184;9824080000000;506;2023-06-25 16:53
16185;7041350000000;591;2023-06-25 09:42
16186;4577180000000;615;2023-06-25 17:00
16187;5751400000000;112;2023-06-25 15:28
16188;1896060000000;929;2023-06-25 06:38
16189;5981980000000;330;2023-06-25 06:16
16190;1355060000000;529;2023-06-25 16:29
16191;4955850000000;896;2023-06-25 16:21
16192;2409890000000;542;2023-06-25 10:27
16193;3177140000000;68;2023-06-25 06:15
16194;4085350000000;22;2023-06-25 13:28
16195;2149880000000;423;2023-06-25 11:46
16196;6078420000000;126;2023-06-25 07:54
16197;8135070000000;955;2023-06-25 07:39
16198;2508400000000;392;2023-06-25 09:11
16199;4308450000000;144;2023-06-25 07:11
16200;6733560000000;831;2023-06-25 16:56
16201;4356010000000;768;2023-06-25 06:49
16202;2775440000000;916;2023-06-25 15:45
16203;7923850000000;564;2023-06-25 08:05
16204;4695300000000;997;2023-06-25 17:40
16205;3587340000000;719;2023-06-25 14:43
16206;2030180000000;913;2023-06-25 07:04
16207;7870290000000;870;2023-06-25 05:48
16208;2716150000000;107;2023-06-25 18:22
16209;1859920000000;628;2023-06-25 18:43
16210;9299560000000;843;2023-06-25 16:33
16211;3354750000000;422;2023-06-25 06:02
16212;4374780000000;119;2023-06-25 10:49
16213;8906660000000;932;2023-06-25 16:48
16214;7239790000000;571;2023-06-25 08:59
16215;5070230000000;451;2023-06-25 15:26
16216;3861890000000;815;2023-06-25 19:04
16217;7775430000000;246;2023-06-25 15:59
16218;7038840000000;194;2023-06-25 09:30
16219;9487470000000;200;2023-06-25 07:51
16220;7928310000000;793;2023-06-25 16:56
16221;3067670000000;774;2023-06-25 11:41
16222;4175870000000;778;2023-06-25 07:15
16223;1973700000000;960;2023-06-25 07:59
16224;6551810000000;895;2023-06-25 09:23
16225;7798020000000;397;2023-06-25 17:47
16226;8033040000000;921;2023-06-25 16:55
16227;7543120000000;805;2023-06-25 19:50
16228;7946560000000;73;2023-06-25 05:59
16229;3250380000000;101;2023-06-25 16:32
16230;2255520000000;385;2023-06-25 07:51
16231;9368180000000;184;2023-06-25 18:25
16232;1212210000000;705;2023-06-25 05:51
16233;3810210000000;144;2023-06-25 18:59
16234;2249940000000;959;2023-06-25 12:35
16235;6502480000000;285;2023-06-25 16:57
16236;1510520000000;115;2023-06-25 16:48
16237;1671620000000;543;2023-06-25 11:06
16238;6923870000000;614;2023-06-25 07:45
16239;1789110000000;883;2023-06-25 19:12
16240;2257160000000;111;2023-06-25 07:52
16241;6175100000000;453;2023-06-25 11:16
16242;6410150000000;710;2023-06-25 13:02
16243;2812770000000;183;2023-06-25 12:55
16244;9007520000000;844;2023-06-25 15:34
16245;4425450000000;713;2023-06-25 15:10
16246;7217650000000;703;2023-06-25 10:39
16247;7759950000000;733;2023-06-25 05:57
16248;1337780000000;832;2023-06-25 11:35
16249;9113300000000;278;2023-06-25 10:56
16250;8042240000000;77;2023-06-25 07:58
16251;4695080000000;622;2023-06-25 09:27
16252;1181600000000;824;2023-06-25 12:38
16253;6465460000000;897;2023-06-25 19:00
16254;3725940000000;428;2023-06-25 15:33
16255;1897570000000;657;2023-06-25 08:09
16256;8645200000000;579;2023-06-25 12:58
16257;5934880000000;226;2023-06-25 08:46
16258;6634660000000;932;2023-06-25 12:04
16259;6795610000000;315;2023-06-25 05:26
16260;8721260000000;451;2023-06-25 15:12
16261;2255570000000;455;2023-06-25 18:57
16262;6049820000000;900;2023-06-25 05:39
16263;6005050000000;597;2023-06-25 17:34
16264;5284040000000;960;2023-06-25 14:32
16265;8753590000000;683;2023-06-25 12:42
16266;8780110000000;247;2023-06-25 08:47
16267;7799690000000;313;2023-06-25 06:03
16268;6856590000000;442;2023-06-25 10:34
16269;8896540000000;785;2023-06-25 09:29
16270;5867740000000;189;2023-06-25 17:04
16271;9880560000000;378;2023-06-25 09:23
16272;8254950000000;575;2023-06-25 08:35
16273;8867010000000;328;2023-06-25 18:40
16274;4809300000000;338;2023-06-25 07:56
16275;8642090000000;97;2023-06-25 15:22
16276;8177950000000;775;2023-06-25 17:58
16277;6211680000000;694;2023-06-25 19:06
16278;4553120000000;762;2023-06-25 16:21
16279;6400260000000;134;2023-06-25 10:08
16280;6594820000000;435;2023-06-25 11:02
16281;2006310000000;212;2023-06-25 19:19
16282;2424510000000;564;2023-06-25 06:49
16283;8467820000000;648;2023-06-25 11:07
16284;8904950000000;277;2023-06-25 13:28
16285;2472630000000;688;2023-06-25 19:42
16286;7802720000000;265;2023-06-25 06:10
16287;9881520000000;134;2023-06-25 10:22
16288;8431310000000;36;2023-06-25 13:13
16289;8399700000000;815;2023-06-25 14:16
16290;7659410000000;223;2023-06-25 13:12
16291;7256370000000;959;2023-06-25 14:56
16292;8712930000000;329;2023-06-25 16:36
16293;1737400000000;998;2023-06-25 05:25
16294;4465460000000;719;2023-06-25 10:10
16295;1003200000000;866;2023-06-25 16:19
16296;9403790000000;165;2023-06-25 19:25
16297;3515550000000;349;2023-06-25 05:30
16298;7834980000000;794;2023-06-25 14:40
16299;6282130000000;521;2023-06-25 12:35
16300;3963720000000;432;2023-06-25 08:19
16301;2600640000000;590;2023-06-25 16:26
16302;1463740000000;179;2023-06-25 14:54
16303;3406050000000;65;2023-06-25 13:24
16304;2512850000000;607;2023-06-25 17:16
16305;5110100000000;337;2023-06-25 11:20
16306;3264880000000;608;2023-06-25 18:41
16307;5490150000000;25;2023-06-25 08:25
16308;4311760000000;790;2023-06-25 14:36
16309;8582220000000;654;2023-06-25 05:22
16310;9025510000000;976;2023-06-25 08:05
16311;2819110000000;48;2023-06-25 13:39
16312;2351310000000;139;2023-06-25 12:58
16313;5090660000000;260;2023-06-25 13:51
16314;8001820000000;638;2023-06-25 18:14
16315;7130330000000;710;2023-06-25 13:21
16316;8458030000000;965;2023-06-25 07:21
16317;4996690000000;553;2023-06-25 13:31
16318;1421910000000;197;2023-06-25 18:10
16319;5900780000000;499;2023-06-25 13:29
16320;7366080000000;721;2023-06-25 13:10
16321;6151140000000;278;2023-06-25 07:21
16322;3408680000000;374;2023-06-25 16:38
16323;9782230000000;532;2023-06-25 12:15
16324;8524020000000;202;2023-06-25 11:49
16325;7438450000000;642;2023-06-25 12:27
16326;3353650000000;95;2023-06-25 10:53
16327;7792290000000;29;2023-06-25 09:17
16328;6609320000000;945;2023-06-25 13:34
16329;2881400000000;795;2023-06-25 08:21
16330;6795650000000;844;2023-06-25 06:04
16331;7189290000000;752;2023-06-25 16:50
16332;3482130000000;158;2023-06-25 09:25
16333;2489790000000;426;2023-06-25 14:55
16334;4837210000000;53;2023-06-25 16:37
16335;7910640000000;34;2023-06-25 07:09
16336;6556430000000;578;2023-06-25 14:23
16337;7223090000000;191;2023-06-25 13:39
16338;1112290000000;145;2023-06-25 16:51
16339;8287960000000;144;2023-06-25 17:13
16340;2468200000000;861;2023-06-25 19:02
16341;5840730000000;590;2023-06-25 06:25
16342;1881560000000;406;2023-06-25 09:39
16343;8178020000000;693;2023-06-25 18:33
16344;7430350000000;524;2023-06-25 06:58
16345;2919620000000;260;2023-06-25 14:27
16346;1484440000000;956;2023-06-25 05:39
16347;6060010000000;474;2023-06-25 09:27
16348;3869190000000;169;2023-06-25 10:22
16349;2925250000000;768;2023-06-25 14:28
16350;5964730000000;471;2023-06-25 09:08
16351;6477190000000;664;2023-06-25 13:40
16352;8388780000000;383;2023-06-25 19:57
16353;4402240000000;833;2023-06-25 05:50
16354;5824170000000;886;2023-06-25 05:01
16355;9234960000000;840;2023-06-25 06:57
16356;2784910000000;341;2023-06-25 16:24
16357;5159110000000;241;2023-06-25 09:29
16358;4437620000000;394;2023-06-25 16:26
16359;7905450000000;35;2023-06-25 17:11
16360;5944540000000;654;2023-06-25 15:39
16361;1842000000000;440;2023-06-25 17:51
16362;1501320000000;854;2023-06-25 07:54
